right_image,center_image,left_image,linear_velocity,angular_velocity
data/right_002397.jpg,data/center_002397.jpg,data/left_002397.jpg,0.1098767777691683,0.01878131711263035
data/right_002398.jpg,data/center_002398.jpg,data/left_002398.jpg,0.1098767777691683,0.01878131711263035
data/right_002399.jpg,data/center_002399.jpg,data/left_002399.jpg,0.1098767777691683,0.01878131711263035
data/right_002400.jpg,data/center_002400.jpg,data/left_002400.jpg,0.1098767777691683,0.01878131711263035
data/right_002401.jpg,data/center_002401.jpg,data/left_002401.jpg,0.1098767777691683,0.01878131711263035
data/right_002402.jpg,data/center_002402.jpg,data/left_002402.jpg,0.1098767777691683,0.01878131711263035
data/right_002403.jpg,data/center_002403.jpg,data/left_002403.jpg,0.1098767777691683,0.01878131711263035
data/right_002404.jpg,data/center_002404.jpg,data/left_002404.jpg,0.1098767777691683,0.01878131711263035
data/right_002405.jpg,data/center_002405.jpg,data/left_002405.jpg,0.1098767777691683,0.01878131711263035
data/right_002406.jpg,data/center_002406.jpg,data/left_002406.jpg,0.1098767777691683,0.01878131711263035
data/right_002407.jpg,data/center_002407.jpg,data/left_002407.jpg,0.1098767777691683,0.01878131711263035
data/right_002408.jpg,data/center_002408.jpg,data/left_002408.jpg,0.1098767777691683,-0.01878131711263035
data/right_002409.jpg,data/center_002409.jpg,data/left_002409.jpg,0.1098767777691683,-0.01878131711263035
data/right_002410.jpg,data/center_002410.jpg,data/left_002410.jpg,0.1098767777691683,-0.01878131711263035
data/right_002411.jpg,data/center_002411.jpg,data/left_002411.jpg,0.1098767777691683,0.0
data/right_002412.jpg,data/center_002412.jpg,data/left_002412.jpg,0.1098767777691683,0.0
data/right_002413.jpg,data/center_002413.jpg,data/left_002413.jpg,0.1098767777691683,0.0
data/right_002414.jpg,data/center_002414.jpg,data/left_002414.jpg,0.1098767777691683,0.0
data/right_002415.jpg,data/center_002415.jpg,data/left_002415.jpg,0.1098767777691683,0.0
data/right_002416.jpg,data/center_002416.jpg,data/left_002416.jpg,0.1098767777691683,0.0
data/right_002417.jpg,data/center_002417.jpg,data/left_002417.jpg,0.1098767777691683,0.0
data/right_002418.jpg,data/center_002418.jpg,data/left_002418.jpg,0.1098767777691683,0.0
data/right_002419.jpg,data/center_002419.jpg,data/left_002419.jpg,0.1098767777691683,0.0
data/right_002420.jpg,data/center_002420.jpg,data/left_002420.jpg,0.1098767777691683,0.0
data/right_002421.jpg,data/center_002421.jpg,data/left_002421.jpg,0.1098767777691683,0.0
data/right_002422.jpg,data/center_002422.jpg,data/left_002422.jpg,0.1098767777691683,0.0
data/right_002423.jpg,data/center_002423.jpg,data/left_002423.jpg,0.1098767777691683,0.0
data/right_002424.jpg,data/center_002424.jpg,data/left_002424.jpg,0.1098767777691683,0.0
data/right_002425.jpg,data/center_002425.jpg,data/left_002425.jpg,0.1098767777691683,0.0
data/right_002426.jpg,data/center_002426.jpg,data/left_002426.jpg,0.1098767777691683,0.0
data/right_002427.jpg,data/center_002427.jpg,data/left_002427.jpg,0.1098767777691683,0.0
data/right_002428.jpg,data/center_002428.jpg,data/left_002428.jpg,0.1098767777691683,0.0
data/right_002429.jpg,data/center_002429.jpg,data/left_002429.jpg,0.1098767777691683,0.0
data/right_002430.jpg,data/center_002430.jpg,data/left_002430.jpg,0.1098767777691683,0.0
data/right_002431.jpg,data/center_002431.jpg,data/left_002431.jpg,0.1098767777691683,0.0
data/right_002432.jpg,data/center_002432.jpg,data/left_002432.jpg,0.1098767777691683,0.0
data/right_002433.jpg,data/center_002433.jpg,data/left_002433.jpg,0.1098767777691683,0.01878131711263035
data/right_002434.jpg,data/center_002434.jpg,data/left_002434.jpg,0.1098767777691683,0.01878131711263035
data/right_002435.jpg,data/center_002435.jpg,data/left_002435.jpg,0.1098767777691683,0.01878131711263035
data/right_002436.jpg,data/center_002436.jpg,data/left_002436.jpg,0.1098767777691683,0.01878131711263035
data/right_002437.jpg,data/center_002437.jpg,data/left_002437.jpg,0.1098767777691683,0.01878131711263035
data/right_002438.jpg,data/center_002438.jpg,data/left_002438.jpg,0.1098767777691683,0.01878131711263035
data/right_002439.jpg,data/center_002439.jpg,data/left_002439.jpg,0.1098767777691683,0.01878131711263035
data/right_002440.jpg,data/center_002440.jpg,data/left_002440.jpg,0.1098767777691683,0.01878131711263035
data/right_002441.jpg,data/center_002441.jpg,data/left_002441.jpg,0.1098767777691683,0.01878131711263035
data/right_002442.jpg,data/center_002442.jpg,data/left_002442.jpg,0.1098767777691683,0.01878131711263035
data/right_002443.jpg,data/center_002443.jpg,data/left_002443.jpg,0.1098767777691683,0.01878131711263035
data/right_002444.jpg,data/center_002444.jpg,data/left_002444.jpg,0.1098767777691683,0.01878131711263035
data/right_002445.jpg,data/center_002445.jpg,data/left_002445.jpg,0.1098767777691683,0.01878131711263035
data/right_002446.jpg,data/center_002446.jpg,data/left_002446.jpg,0.1098767777691683,0.01878131711263035
data/right_002447.jpg,data/center_002447.jpg,data/left_002447.jpg,0.1098767777691683,0.01878131711263035
data/right_002448.jpg,data/center_002448.jpg,data/left_002448.jpg,0.1098767777691683,0.01878131711263035
data/right_002449.jpg,data/center_002449.jpg,data/left_002449.jpg,0.1098767777691683,0.01878131711263035
data/right_002450.jpg,data/center_002450.jpg,data/left_002450.jpg,0.1098767777691683,0.01878131711263035
data/right_002451.jpg,data/center_002451.jpg,data/left_002451.jpg,0.1098767777691683,0.01878131711263035
data/right_002452.jpg,data/center_002452.jpg,data/left_002452.jpg,0.1098767777691683,0.01878131711263035
data/right_002453.jpg,data/center_002453.jpg,data/left_002453.jpg,0.1098767777691683,0.01878131711263035
data/right_002454.jpg,data/center_002454.jpg,data/left_002454.jpg,0.1098767777691683,0.01878131711263035
data/right_002455.jpg,data/center_002455.jpg,data/left_002455.jpg,0.1098767777691683,0.01878131711263035
data/right_002456.jpg,data/center_002456.jpg,data/left_002456.jpg,0.1098767777691683,0.01878131711263035
data/right_002457.jpg,data/center_002457.jpg,data/left_002457.jpg,0.1098767777691683,0.01878131711263035
data/right_002458.jpg,data/center_002458.jpg,data/left_002458.jpg,0.1098767777691683,0.01878131711263035
data/right_002459.jpg,data/center_002459.jpg,data/left_002459.jpg,0.1098767777691683,0.01878131711263035
data/right_002460.jpg,data/center_002460.jpg,data/left_002460.jpg,0.1098767777691683,0.01878131711263035
data/right_002461.jpg,data/center_002461.jpg,data/left_002461.jpg,0.1098767777691683,0.01878131711263035
data/right_002462.jpg,data/center_002462.jpg,data/left_002462.jpg,0.1098767777691683,0.01878131711263035
data/right_002463.jpg,data/center_002463.jpg,data/left_002463.jpg,0.1098767777691683,0.01878131711263035
data/right_002464.jpg,data/center_002464.jpg,data/left_002464.jpg,0.1098767777691683,0.01878131711263035
data/right_002465.jpg,data/center_002465.jpg,data/left_002465.jpg,0.1098767777691683,0.01878131711263035
data/right_002466.jpg,data/center_002466.jpg,data/left_002466.jpg,0.1098767777691683,0.01878131711263035
data/right_002467.jpg,data/center_002467.jpg,data/left_002467.jpg,0.1098767777691683,0.01878131711263035
data/right_002468.jpg,data/center_002468.jpg,data/left_002468.jpg,0.1098767777691683,0.01878131711263035
data/right_002469.jpg,data/center_002469.jpg,data/left_002469.jpg,0.1098767777691683,0.01878131711263035
data/right_002470.jpg,data/center_002470.jpg,data/left_002470.jpg,0.1098767777691683,0.01878131711263035
data/right_002471.jpg,data/center_002471.jpg,data/left_002471.jpg,0.1098767777691683,0.01878131711263035
data/right_002472.jpg,data/center_002472.jpg,data/left_002472.jpg,0.1098767777691683,0.01878131711263035
data/right_002473.jpg,data/center_002473.jpg,data/left_002473.jpg,0.1098767777691683,0.01878131711263035
data/right_002474.jpg,data/center_002474.jpg,data/left_002474.jpg,0.1098767777691683,0.01878131711263035
data/right_002475.jpg,data/center_002475.jpg,data/left_002475.jpg,0.1098767777691683,0.020659448823893388
data/right_002476.jpg,data/center_002476.jpg,data/left_002476.jpg,0.1098767777691683,0.020659448823893388
data/right_002477.jpg,data/center_002477.jpg,data/left_002477.jpg,0.1098767777691683,0.020659448823893388
data/right_002478.jpg,data/center_002478.jpg,data/left_002478.jpg,0.1098767777691683,0.020659448823893388
data/right_002479.jpg,data/center_002479.jpg,data/left_002479.jpg,0.1098767777691683,0.020659448823893388
data/right_002480.jpg,data/center_002480.jpg,data/left_002480.jpg,0.1098767777691683,0.02272539370628273
data/right_002481.jpg,data/center_002481.jpg,data/left_002481.jpg,0.1098767777691683,0.02272539370628273
data/right_002482.jpg,data/center_002482.jpg,data/left_002482.jpg,0.1098767777691683,0.02272539370628273
data/right_002483.jpg,data/center_002483.jpg,data/left_002483.jpg,0.1098767777691683,0.02272539370628273
data/right_002484.jpg,data/center_002484.jpg,data/left_002484.jpg,0.1098767777691683,0.02272539370628273
data/right_002485.jpg,data/center_002485.jpg,data/left_002485.jpg,0.1098767777691683,0.02272539370628273
data/right_002486.jpg,data/center_002486.jpg,data/left_002486.jpg,0.1098767777691683,0.02272539370628273
data/right_002487.jpg,data/center_002487.jpg,data/left_002487.jpg,0.1098767777691683,0.02272539370628273
data/right_002488.jpg,data/center_002488.jpg,data/left_002488.jpg,0.1098767777691683,0.02272539370628273
data/right_002489.jpg,data/center_002489.jpg,data/left_002489.jpg,0.1098767777691683,0.02272539370628273
data/right_002490.jpg,data/center_002490.jpg,data/left_002490.jpg,0.1098767777691683,0.02272539370628273
data/right_002491.jpg,data/center_002491.jpg,data/left_002491.jpg,0.1098767777691683,0.02272539370628273
data/right_002492.jpg,data/center_002492.jpg,data/left_002492.jpg,0.1098767777691683,0.02272539370628273
data/right_002493.jpg,data/center_002493.jpg,data/left_002493.jpg,0.1098767777691683,0.02272539370628273
data/right_002494.jpg,data/center_002494.jpg,data/left_002494.jpg,0.1098767777691683,0.02272539370628273
data/right_002495.jpg,data/center_002495.jpg,data/left_002495.jpg,0.1098767777691683,0.02272539370628273
data/right_002496.jpg,data/center_002496.jpg,data/left_002496.jpg,0.1098767777691683,0.024997933076911005
data/right_002497.jpg,data/center_002497.jpg,data/left_002497.jpg,0.1098767777691683,0.024997933076911005
data/right_002498.jpg,data/center_002498.jpg,data/left_002498.jpg,0.1098767777691683,0.024997933076911005
data/right_002499.jpg,data/center_002499.jpg,data/left_002499.jpg,0.1098767777691683,0.024997933076911005
data/right_002500.jpg,data/center_002500.jpg,data/left_002500.jpg,0.1098767777691683,0.024997933076911005
data/right_002501.jpg,data/center_002501.jpg,data/left_002501.jpg,0.1098767777691683,0.024997933076911005
data/right_002502.jpg,data/center_002502.jpg,data/left_002502.jpg,0.1098767777691683,0.027497726384602107
data/right_002503.jpg,data/center_002503.jpg,data/left_002503.jpg,0.1098767777691683,0.027497726384602107
data/right_002504.jpg,data/center_002504.jpg,data/left_002504.jpg,0.1098767777691683,0.027497726384602107
data/right_002505.jpg,data/center_002505.jpg,data/left_002505.jpg,0.1098767777691683,0.03024749902306232
data/right_002506.jpg,data/center_002506.jpg,data/left_002506.jpg,0.1098767777691683,0.03024749902306232
data/right_002507.jpg,data/center_002507.jpg,data/left_002507.jpg,0.1098767777691683,0.03024749902306232
data/right_002508.jpg,data/center_002508.jpg,data/left_002508.jpg,0.1098767777691683,0.03024749902306232
data/right_002509.jpg,data/center_002509.jpg,data/left_002509.jpg,0.1098767777691683,0.03024749902306232
data/right_002510.jpg,data/center_002510.jpg,data/left_002510.jpg,0.1098767777691683,0.03024749902306232
data/right_002511.jpg,data/center_002511.jpg,data/left_002511.jpg,0.1098767777691683,0.03024749902306232
data/right_002512.jpg,data/center_002512.jpg,data/left_002512.jpg,0.1098767777691683,0.03327224892536856
data/right_002513.jpg,data/center_002513.jpg,data/left_002513.jpg,0.1098767777691683,0.03327224892536856
data/right_002514.jpg,data/center_002514.jpg,data/left_002514.jpg,0.1098767777691683,0.03327224892536856
data/right_002515.jpg,data/center_002515.jpg,data/left_002515.jpg,0.1098767777691683,0.03327224892536856
data/right_002516.jpg,data/center_002516.jpg,data/left_002516.jpg,0.1098767777691683,0.03327224892536856
data/right_002517.jpg,data/center_002517.jpg,data/left_002517.jpg,0.1098767777691683,0.03327224892536856
data/right_002518.jpg,data/center_002518.jpg,data/left_002518.jpg,0.1098767777691683,0.03327224892536856
data/right_002519.jpg,data/center_002519.jpg,data/left_002519.jpg,0.1098767777691683,0.03327224892536856
data/right_002520.jpg,data/center_002520.jpg,data/left_002520.jpg,0.1098767777691683,0.03327224892536856
data/right_002521.jpg,data/center_002521.jpg,data/left_002521.jpg,0.1098767777691683,0.03327224892536856
data/right_002522.jpg,data/center_002522.jpg,data/left_002522.jpg,0.1098767777691683,0.03327224892536856
data/right_002523.jpg,data/center_002523.jpg,data/left_002523.jpg,0.1098767777691683,0.03327224892536856
data/right_002524.jpg,data/center_002524.jpg,data/left_002524.jpg,0.1098767777691683,0.03659947381790542
data/right_002525.jpg,data/center_002525.jpg,data/left_002525.jpg,0.1098767777691683,0.03659947381790542
data/right_002526.jpg,data/center_002526.jpg,data/left_002526.jpg,0.1098767777691683,0.03659947381790542
data/right_002527.jpg,data/center_002527.jpg,data/left_002527.jpg,0.1098767777691683,0.040259421199695965
data/right_002528.jpg,data/center_002528.jpg,data/left_002528.jpg,0.1098767777691683,0.040259421199695965
data/right_002529.jpg,data/center_002529.jpg,data/left_002529.jpg,0.1098767777691683,0.040259421199695965
data/right_002530.jpg,data/center_002530.jpg,data/left_002530.jpg,0.1098767777691683,0.044285363319665566
data/right_002531.jpg,data/center_002531.jpg,data/left_002531.jpg,0.1098767777691683,0.044285363319665566
data/right_002532.jpg,data/center_002532.jpg,data/left_002532.jpg,0.1098767777691683,0.04871389965163213
data/right_002533.jpg,data/center_002533.jpg,data/left_002533.jpg,0.1098767777691683,0.04871389965163213
data/right_002534.jpg,data/center_002534.jpg,data/left_002534.jpg,0.1098767777691683,0.053585289616795345
data/right_002535.jpg,data/center_002535.jpg,data/left_002535.jpg,0.1098767777691683,0.053585289616795345
data/right_002536.jpg,data/center_002536.jpg,data/left_002536.jpg,0.1098767777691683,0.05894381857847488
data/right_002537.jpg,data/center_002537.jpg,data/left_002537.jpg,0.1098767777691683,0.05894381857847488
data/right_002538.jpg,data/center_002538.jpg,data/left_002538.jpg,0.1098767777691683,0.06483820043632238
data/right_002539.jpg,data/center_002539.jpg,data/left_002539.jpg,0.1098767777691683,0.06483820043632238
data/right_002540.jpg,data/center_002540.jpg,data/left_002540.jpg,0.1098767777691683,0.06483820043632238
data/right_002541.jpg,data/center_002541.jpg,data/left_002541.jpg,0.1098767777691683,0.06483820043632238
data/right_002542.jpg,data/center_002542.jpg,data/left_002542.jpg,0.1098767777691683,0.06483820043632238
data/right_002543.jpg,data/center_002543.jpg,data/left_002543.jpg,0.1098767777691683,0.06483820043632238
data/right_002544.jpg,data/center_002544.jpg,data/left_002544.jpg,0.1098767777691683,0.06483820043632238
data/right_002545.jpg,data/center_002545.jpg,data/left_002545.jpg,0.1098767777691683,0.06483820043632238
data/right_002546.jpg,data/center_002546.jpg,data/left_002546.jpg,0.1098767777691683,0.06483820043632238
data/right_002547.jpg,data/center_002547.jpg,data/left_002547.jpg,0.1098767777691683,0.06483820043632238
data/right_002548.jpg,data/center_002548.jpg,data/left_002548.jpg,0.1098767777691683,0.06483820043632238
data/right_002549.jpg,data/center_002549.jpg,data/left_002549.jpg,0.1098767777691683,0.06483820043632238
data/right_002550.jpg,data/center_002550.jpg,data/left_002550.jpg,0.1098767777691683,0.06483820043632238
data/right_002551.jpg,data/center_002551.jpg,data/left_002551.jpg,0.1098767777691683,0.06483820043632238
data/right_002552.jpg,data/center_002552.jpg,data/left_002552.jpg,0.1098767777691683,0.06483820043632238
data/right_002553.jpg,data/center_002553.jpg,data/left_002553.jpg,0.1098767777691683,0.06483820043632238
data/right_002554.jpg,data/center_002554.jpg,data/left_002554.jpg,0.1098767777691683,0.06483820043632238
data/right_002555.jpg,data/center_002555.jpg,data/left_002555.jpg,0.1098767777691683,0.07132202047995462
data/right_002556.jpg,data/center_002556.jpg,data/left_002556.jpg,0.1098767777691683,0.07132202047995462
data/right_002557.jpg,data/center_002557.jpg,data/left_002557.jpg,0.1098767777691683,0.07132202047995462
data/right_002558.jpg,data/center_002558.jpg,data/left_002558.jpg,0.1098767777691683,0.07132202047995462
data/right_002559.jpg,data/center_002559.jpg,data/left_002559.jpg,0.1098767777691683,0.07132202047995462
data/right_002560.jpg,data/center_002560.jpg,data/left_002560.jpg,0.1098767777691683,0.07132202047995462
data/right_002561.jpg,data/center_002561.jpg,data/left_002561.jpg,0.1098767777691683,0.07132202047995462
data/right_002562.jpg,data/center_002562.jpg,data/left_002562.jpg,0.1098767777691683,0.07845422252795009
data/right_002563.jpg,data/center_002563.jpg,data/left_002563.jpg,0.1098767777691683,0.07845422252795009
data/right_002564.jpg,data/center_002564.jpg,data/left_002564.jpg,0.1098767777691683,0.07845422252795009
data/right_002565.jpg,data/center_002565.jpg,data/left_002565.jpg,0.1098767777691683,0.07845422252795009
data/right_002566.jpg,data/center_002566.jpg,data/left_002566.jpg,0.1098767777691683,0.07845422252795009
data/right_002567.jpg,data/center_002567.jpg,data/left_002567.jpg,0.1098767777691683,0.07845422252795009
data/right_002568.jpg,data/center_002568.jpg,data/left_002568.jpg,0.1098767777691683,0.07845422252795009
data/right_002569.jpg,data/center_002569.jpg,data/left_002569.jpg,0.1098767777691683,0.07845422252795009
data/right_002570.jpg,data/center_002570.jpg,data/left_002570.jpg,0.1098767777691683,0.07845422252795009
data/right_002571.jpg,data/center_002571.jpg,data/left_002571.jpg,0.1098767777691683,0.07845422252795009
data/right_002572.jpg,data/center_002572.jpg,data/left_002572.jpg,0.1098767777691683,0.07845422252795009
data/right_002573.jpg,data/center_002573.jpg,data/left_002573.jpg,0.1098767777691683,0.07845422252795009
data/right_002574.jpg,data/center_002574.jpg,data/left_002574.jpg,0.1098767777691683,0.07845422252795009
data/right_002575.jpg,data/center_002575.jpg,data/left_002575.jpg,0.1098767777691683,0.07845422252795009
data/right_002576.jpg,data/center_002576.jpg,data/left_002576.jpg,0.1098767777691683,0.07845422252795009
data/right_002577.jpg,data/center_002577.jpg,data/left_002577.jpg,0.1098767777691683,0.07845422252795009
data/right_002578.jpg,data/center_002578.jpg,data/left_002578.jpg,0.1098767777691683,0.07845422252795009
data/right_002579.jpg,data/center_002579.jpg,data/left_002579.jpg,0.1098767777691683,0.07845422252795009
data/right_002580.jpg,data/center_002580.jpg,data/left_002580.jpg,0.1098767777691683,0.07845422252795009
data/right_002581.jpg,data/center_002581.jpg,data/left_002581.jpg,0.1098767777691683,0.07845422252795009
data/right_002582.jpg,data/center_002582.jpg,data/left_002582.jpg,0.1098767777691683,0.07845422252795009
data/right_002583.jpg,data/center_002583.jpg,data/left_002583.jpg,0.1098767777691683,0.07845422252795009
data/right_002584.jpg,data/center_002584.jpg,data/left_002584.jpg,0.1098767777691683,0.07845422252795009
data/right_002585.jpg,data/center_002585.jpg,data/left_002585.jpg,0.1098767777691683,0.07845422252795009
data/right_002586.jpg,data/center_002586.jpg,data/left_002586.jpg,0.1098767777691683,0.07845422252795009
data/right_002587.jpg,data/center_002587.jpg,data/left_002587.jpg,0.1098767777691683,0.07845422252795009
data/right_002588.jpg,data/center_002588.jpg,data/left_002588.jpg,0.1098767777691683,0.07845422252795009
data/right_002589.jpg,data/center_002589.jpg,data/left_002589.jpg,0.1098767777691683,0.07845422252795009
data/right_002590.jpg,data/center_002590.jpg,data/left_002590.jpg,0.1098767777691683,0.07845422252795009
data/right_002591.jpg,data/center_002591.jpg,data/left_002591.jpg,0.1098767777691683,0.07845422252795009
data/right_002592.jpg,data/center_002592.jpg,data/left_002592.jpg,0.1098767777691683,0.07845422252795009
data/right_002593.jpg,data/center_002593.jpg,data/left_002593.jpg,0.1098767777691683,0.07845422252795009
data/right_002594.jpg,data/center_002594.jpg,data/left_002594.jpg,0.1098767777691683,0.07845422252795009
data/right_002595.jpg,data/center_002595.jpg,data/left_002595.jpg,0.1098767777691683,0.07845422252795009
data/right_002596.jpg,data/center_002596.jpg,data/left_002596.jpg,0.1098767777691683,0.07845422252795009
data/right_002597.jpg,data/center_002597.jpg,data/left_002597.jpg,0.1098767777691683,0.07845422252795009
data/right_002598.jpg,data/center_002598.jpg,data/left_002598.jpg,0.1098767777691683,0.07845422252795009
data/right_002599.jpg,data/center_002599.jpg,data/left_002599.jpg,0.1098767777691683,0.07845422252795009
data/right_002600.jpg,data/center_002600.jpg,data/left_002600.jpg,0.1098767777691683,0.07845422252795009
data/right_002601.jpg,data/center_002601.jpg,data/left_002601.jpg,0.1098767777691683,0.07845422252795009
data/right_002602.jpg,data/center_002602.jpg,data/left_002602.jpg,0.1098767777691683,0.07845422252795009
data/right_002603.jpg,data/center_002603.jpg,data/left_002603.jpg,0.1098767777691683,0.07060880027515508
data/right_002604.jpg,data/center_002604.jpg,data/left_002604.jpg,0.1098767777691683,0.07060880027515508
data/right_002605.jpg,data/center_002605.jpg,data/left_002605.jpg,0.1098767777691683,0.07060880027515508
data/right_002606.jpg,data/center_002606.jpg,data/left_002606.jpg,0.1098767777691683,0.07060880027515508
data/right_002607.jpg,data/center_002607.jpg,data/left_002607.jpg,0.1098767777691683,0.07060880027515508
data/right_002608.jpg,data/center_002608.jpg,data/left_002608.jpg,0.1098767777691683,0.07060880027515508
data/right_002609.jpg,data/center_002609.jpg,data/left_002609.jpg,0.1098767777691683,0.07060880027515508
data/right_002610.jpg,data/center_002610.jpg,data/left_002610.jpg,0.1098767777691683,0.07060880027515508
data/right_002611.jpg,data/center_002611.jpg,data/left_002611.jpg,0.1098767777691683,0.07060880027515508
data/right_002612.jpg,data/center_002612.jpg,data/left_002612.jpg,0.1098767777691683,0.07060880027515508
data/right_002613.jpg,data/center_002613.jpg,data/left_002613.jpg,0.1098767777691683,0.07060880027515508
data/right_002614.jpg,data/center_002614.jpg,data/left_002614.jpg,0.1098767777691683,0.07060880027515508
data/right_002615.jpg,data/center_002615.jpg,data/left_002615.jpg,0.1098767777691683,0.07060880027515508
data/right_002616.jpg,data/center_002616.jpg,data/left_002616.jpg,0.1098767777691683,0.07060880027515508
data/right_002617.jpg,data/center_002617.jpg,data/left_002617.jpg,0.1098767777691683,0.07060880027515508
data/right_002618.jpg,data/center_002618.jpg,data/left_002618.jpg,0.1098767777691683,0.07060880027515508
data/right_002619.jpg,data/center_002619.jpg,data/left_002619.jpg,0.1098767777691683,0.07060880027515508
data/right_002620.jpg,data/center_002620.jpg,data/left_002620.jpg,0.1098767777691683,0.07060880027515508
data/right_002621.jpg,data/center_002621.jpg,data/left_002621.jpg,0.1098767777691683,0.07060880027515508
data/right_002622.jpg,data/center_002622.jpg,data/left_002622.jpg,0.1098767777691683,0.07060880027515508
data/right_002623.jpg,data/center_002623.jpg,data/left_002623.jpg,0.1098767777691683,0.07060880027515508
data/right_002624.jpg,data/center_002624.jpg,data/left_002624.jpg,0.1098767777691683,0.07060880027515508
data/right_002625.jpg,data/center_002625.jpg,data/left_002625.jpg,0.1098767777691683,0.07060880027515508
data/right_002626.jpg,data/center_002626.jpg,data/left_002626.jpg,0.1098767777691683,0.07060880027515508
data/right_002627.jpg,data/center_002627.jpg,data/left_002627.jpg,0.1098767777691683,0.07060880027515508
data/right_002628.jpg,data/center_002628.jpg,data/left_002628.jpg,0.1098767777691683,0.07060880027515508
data/right_002629.jpg,data/center_002629.jpg,data/left_002629.jpg,0.1098767777691683,0.07060880027515508
data/right_002630.jpg,data/center_002630.jpg,data/left_002630.jpg,0.1098767777691683,0.07060880027515508
data/right_002631.jpg,data/center_002631.jpg,data/left_002631.jpg,0.1098767777691683,0.07060880027515508
data/right_002632.jpg,data/center_002632.jpg,data/left_002632.jpg,0.1098767777691683,0.07060880027515508
data/right_002633.jpg,data/center_002633.jpg,data/left_002633.jpg,0.1098767777691683,0.07060880027515508
data/right_002634.jpg,data/center_002634.jpg,data/left_002634.jpg,0.1098767777691683,0.07060880027515508
data/right_002635.jpg,data/center_002635.jpg,data/left_002635.jpg,0.1098767777691683,0.07060880027515508
data/right_002636.jpg,data/center_002636.jpg,data/left_002636.jpg,0.1098767777691683,0.07060880027515508
data/right_002637.jpg,data/center_002637.jpg,data/left_002637.jpg,0.1098767777691683,0.07060880027515508
data/right_002638.jpg,data/center_002638.jpg,data/left_002638.jpg,0.1098767777691683,0.07060880027515508
data/right_002639.jpg,data/center_002639.jpg,data/left_002639.jpg,0.1098767777691683,0.06354792024763957
data/right_002640.jpg,data/center_002640.jpg,data/left_002640.jpg,0.1098767777691683,0.06354792024763957
data/right_002641.jpg,data/center_002641.jpg,data/left_002641.jpg,0.1098767777691683,0.06354792024763957
data/right_002642.jpg,data/center_002642.jpg,data/left_002642.jpg,0.1098767777691683,0.06354792024763957
data/right_002643.jpg,data/center_002643.jpg,data/left_002643.jpg,0.1098767777691683,0.06354792024763957
data/right_002644.jpg,data/center_002644.jpg,data/left_002644.jpg,0.1098767777691683,0.06354792024763957
data/right_002645.jpg,data/center_002645.jpg,data/left_002645.jpg,0.1098767777691683,0.06354792024763957
data/right_002646.jpg,data/center_002646.jpg,data/left_002646.jpg,0.1098767777691683,0.06354792024763957
data/right_002647.jpg,data/center_002647.jpg,data/left_002647.jpg,0.1098767777691683,0.06354792024763957
data/right_002648.jpg,data/center_002648.jpg,data/left_002648.jpg,0.1098767777691683,0.06354792024763957
data/right_002649.jpg,data/center_002649.jpg,data/left_002649.jpg,0.1098767777691683,0.06354792024763957
data/right_002650.jpg,data/center_002650.jpg,data/left_002650.jpg,0.1098767777691683,0.06354792024763957
data/right_002651.jpg,data/center_002651.jpg,data/left_002651.jpg,0.1098767777691683,0.06354792024763957
data/right_002652.jpg,data/center_002652.jpg,data/left_002652.jpg,0.1098767777691683,0.06354792024763957
data/right_002653.jpg,data/center_002653.jpg,data/left_002653.jpg,0.1098767777691683,0.05719312822287562
data/right_002654.jpg,data/center_002654.jpg,data/left_002654.jpg,0.1098767777691683,0.05719312822287562
data/right_002655.jpg,data/center_002655.jpg,data/left_002655.jpg,0.1098767777691683,0.05719312822287562
data/right_002656.jpg,data/center_002656.jpg,data/left_002656.jpg,0.1098767777691683,0.051473815400588055
data/right_002657.jpg,data/center_002657.jpg,data/left_002657.jpg,0.1098767777691683,0.04632643386052925
data/right_002658.jpg,data/center_002658.jpg,data/left_002658.jpg,0.1098767777691683,0.04632643386052925
data/right_002659.jpg,data/center_002659.jpg,data/left_002659.jpg,0.1098767777691683,0.04169379047447633
data/right_002660.jpg,data/center_002660.jpg,data/left_002660.jpg,0.1098767777691683,0.04169379047447633
data/right_002661.jpg,data/center_002661.jpg,data/left_002661.jpg,0.1098767777691683,0.0375244114270287
data/right_002662.jpg,data/center_002662.jpg,data/left_002662.jpg,0.1098767777691683,0.0375244114270287
data/right_002663.jpg,data/center_002663.jpg,data/left_002663.jpg,0.1098767777691683,0.03377197028432583
data/right_002664.jpg,data/center_002664.jpg,data/left_002664.jpg,0.1098767777691683,0.03039477325589325
data/right_002665.jpg,data/center_002665.jpg,data/left_002665.jpg,0.1098767777691683,0.03039477325589325
data/right_002666.jpg,data/center_002666.jpg,data/left_002666.jpg,0.1098767777691683,0.03039477325589325
data/right_002667.jpg,data/center_002667.jpg,data/left_002667.jpg,0.1098767777691683,0.03039477325589325
data/right_002668.jpg,data/center_002668.jpg,data/left_002668.jpg,0.1098767777691683,0.03039477325589325
data/right_002669.jpg,data/center_002669.jpg,data/left_002669.jpg,0.1098767777691683,0.03039477325589325
data/right_002670.jpg,data/center_002670.jpg,data/left_002670.jpg,0.1098767777691683,0.03039477325589325
data/right_002671.jpg,data/center_002671.jpg,data/left_002671.jpg,0.1098767777691683,0.03039477325589325
data/right_002672.jpg,data/center_002672.jpg,data/left_002672.jpg,0.1098767777691683,0.03039477325589325
